Participant,Window,Start,Total_time_s,Pct_area1,Pct_area2,Pct_middle
P4,window_1222,36630,29.99183630000055,91.63682051705683,0.0,8.363179482943167
P4,window_1223,36660,30.000265699997545,74.93073436349056,24.757314066074997,0.3119515704344407
P4,window_1224,36690,29.996230100005864,20.423844528455547,62.659112286384904,16.917043185159553
P4,window_1225,36720,27.521578500002622,17.551096496981472,73.97437505254926,8.474528450469261
P5,window_1309,39240,9.091988999992608,42.23151721778381,53.778176590561664,3.9903061916545246
P5,window_1310,39270,29.997616400003434,66.47375789495648,24.57189098531379,8.954351119729731
P5,window_1311,39300,29.997050899997355,90.13746681335085,9.059289558380854,0.8032436282682948
P5,window_1312,39330,29.996693499997257,100.0,0.0,0.0
P5,window_1313,39360,29.99724089999497,96.18182617583817,3.8181738241618373,0.0
P5,window_1314,39390,29.996476400002837,94.86201919368516,0.0,5.1379808063148475
P5,window_1315,39420,29.9968356000036,100.0,0.0,0.0
P5,window_1316,39450,30.026637600004673,100.0,0.0,0.0
P5,window_1317,39480,29.997562799990177,41.60781788582306,57.880448207643106,0.5117339065338404
P5,window_1318,39510,29.99687000000477,3.223527654748253,93.95518199065317,2.8212903545985735
P5,window_1319,39540,29.996760499998928,0.2882174560101206,99.71178254398988,0.0
P5,window_1320,39570,29.99680140000582,0.0,100.0,0.0
P5,window_1321,39600,30.000479299992325,0.0,100.0,0.0
P5,window_1322,39630,29.992975099995732,15.417184472648852,77.42394451553763,7.158871011813524
P5,window_1323,39660,29.9973030000031,32.74465307781752,42.78168974042694,24.47365718175554
P5,window_1324,39690,29.996822099998592,86.40928900266645,9.15794610120216,4.432764896131387
P5,window_1325,39720,29.996977800011635,100.0,0.0,0.0
P5,window_1326,39750,30.025843799993396,97.58608782206991,0.6918173603732656,1.7220948175568165
P5,window_1327,39780,29.997875200003385,48.0397788307326,50.851113281509754,1.109107887757647
P5,window_1328,39810,29.996947799995542,0.0,100.0,0.0
P5,window_1329,39840,29.996938400000335,4.2253408767982155,95.06914178948428,0.7055173337175117
P5,window_1330,39870,29.99661439999938,55.471730836468176,29.101306179501567,15.426962984030258
P5,window_1331,39900,29.99676710000634,17.397785176714585,71.29945946741495,11.302755355870458
P5,window_1332,39930,29.997216099992393,65.6645797874794,27.381583586295925,6.953836626224675
P5,window_1333,39960,29.996569399997593,98.19309037384208,1.8069096261579223,0.0
P5,window_1334,39990,29.997213899999856,31.008872460617503,54.400642187792826,14.59048535158967
P5,window_1335,40020,29.996665600001812,84.21144648824068,11.068382880609471,4.720170631149847
P5,window_1336,40050,30.02719810000062,55.02797312281852,43.562922043022645,1.4091048341588306
P5,window_1337,40080,29.998535899996757,21.95872899253706,70.08464636435674,7.9566246431061955
P5,window_1338,40110,29.99507800000906,85.93081338211306,10.96465360082436,3.1045330170625878
P5,window_1339,40140,29.99850149999559,47.434821702672195,47.02551992476077,5.539658372567031
P5,window_1340,40170,29.99587280000746,24.653175952994854,55.184167203142685,20.162656843862457
P5,window_1341,40200,13.678897900000214,40.189349611236224,55.39021239427385,4.420437994489926
